,returncode,start_time,time_sec,rt_seg_ratio,total_t_time,rt_dur_ratio,max_cpu,max_gpu,max_ram,max_vram,avg_cpu,avg_gpu,avg_ram,avg_vram,sess_count,detect_freq,detect_sample_rate
151,255,1631879345.2915401,26.62,,,,606.7,92,8083128451.072,8483962880,387.3775510204082,69.0,5480016413.074182,1966766546.0965517,20,1,5
152,255,1631879371.9320793,26.99,,,,540.0,89,8117488189.44,8425046016,306.74791666666664,49.869565217391305,5418555010.434978,1881697529.0810812,20,1,10
153,255,1631879398.9465437,26.48,,,,453.3,100,7983270461.44,8421965824,307.21666666666664,46.825,5041280897.724541,1588404619.475862,20,1,15
154,255,1631879425.4510052,26.37,,,,426.7,100,8117488189.44,8488353792,294.6571428571429,43.175,5044676234.411243,1593388519.2827587,20,1,20
155,255,1631879451.8434799,26.35,,,,413.3,73,8161511604.224,8464302080,286.75116279069766,41.525,5104177905.045053,1657726340.413793,20,1,24
156,255,1631879478.2081811,27.28,,,,606.7,93,8140036767.744,8506638336,396.96666666666664,74.46,5719255471.1373625,2085924101.2965517,20,5,1
157,255,1631879505.5037766,26.58,,,,440.0,76,8133594316.8,8499494912,310.0595238095238,49.2,5108665427.003676,1605972248.5479453,20,5,5
158,255,1631879532.1084187,26.41,,,,433.3,64,8019777683.456,8493793280,299.0658536585366,39.35897435897436,5017898918.280889,1553671895.3931034,20,5,10
159,255,1631879558.5409904,26.73,,,,406.7,68,7892002406.4,8500215808,291.0025,37.91891891891892,4925872583.730286,1486974390.857143,20,5,15
160,255,1631879585.2903922,26.45,,,,413.3,60,8105677029.376,8454668288,278.77906976744185,35.45,5177390140.149895,1662357447.890411,20,5,20
161,255,1631879611.755814,26.34,,,,431.2,93,8000450330.624,8468627456,282.64523809523814,36.38461538461539,5055268539.648,1607686666.5931034,20,5,24
162,255,1631879638.117336,26.99,,,,646.7,100,8137889284.096,8471511040,401.5874999999999,76.21739130434783,5547054445.558326,1876041671.5034482,20,10,1
163,255,1631879665.1261635,26.37,,,,453.3,89,7980049235.968,8456372224,309.23658536585367,49.0,5052735904.903999,1565666339.310345,20,10,5
164,255,1631879691.5189817,26.47,,,,413.3,70,8136815542.272,8479113216,289.38604651162797,40.175,5202707836.842105,1671725953.7534246,20,10,10
165,255,1631879718.0128167,26.34,,,,393.3,93,7991860396.032,8458403840,283.88500000000005,38.55263157894737,4933940986.922058,1496835460.413793,20,10,15
166,255,1631879744.3761194,26.22,,,,413.3,78,7937099563.008,8504279040,287.7634146341464,37.3421052631579,5010114282.945778,1556239098.7034483,20,10,20
167,255,1631879770.6179328,25.57,,,,426.7,71,7886633697.28,8469741568,280.1461538461538,36.27777777777778,4871351023.347765,1497642615.8297873,20,10,24
168,255,1631879796.2066755,27.05,,,,606.7,92,8142184251.392,8408858624,390.26938775510206,76.8913043478261,5521833987.180651,1923148948.3034482,20,15,1
169,255,1631879823.278596,26.49,,,,446.7,83,8109971996.672,8462532608,313.4488372093024,50.675,5196321905.362527,1668180276.6027398,20,15,5
170,255,1631879849.789199,26.31,,,,440.0,91,7995081621.504,8467054592,297.13,41.21052631578947,4970632294.279314,1509844582.4,20,15,10
171,255,1631879876.1228755,26.57,,,,426.7,83,8105677029.376,8500281344,293.1309523809524,38.60526315789474,5133129340.7775135,1612758815.5616438,20,15,15
172,255,1631879902.7098436,26.28,,,,420.0,100,8125004382.208,8496545792,282.14761904761906,36.525,5105676371.655785,1616749329.5342467,20,15,20
173,255,1631879929.007902,26.42,,,,393.3,93,8002597814.272,8466989056,284.25,35.13513513513514,4950844761.351314,1506498026.958904,20,15,24
174,255,1631879955.4480274,27.15,,,,593.3,92,8120709414.912,8511160320,413.874,79.65217391304348,5659220023.8933325,2056903404.5793104,20,20,1
